Vertigo (1958)	Bacon, Margaret (I)	1958
The Constant Gardener (2005)	McSorley, Gerard	2005
Return to Honor (2007)	Rivera, Dena	2007
His Girl Friday (1940)	Dwire, Earl	1940
The Longest Day (1962)	Lenoir, Rudy	1962
Man of Steel (2013)	Berk, Brandon	2013
The Last of the Mohicans (1992)	Bozic Jr., William J.	1992
Hauru no ugoku shiro (2004)	Norris, Daran	2004
Ratatoing (2007) (V)	Diraison, Marc	2007
Road to Perdition (2002)	Moran, Jackie (II)	2002
Hauru no ugoku shiro (2004)	Malone, Jena	2004
Atonement (2007)	Webb, Bronson	2007
Enemy of the State (1998)	Chambers, Jacob	1998
Biutiful (2010)	Princess, Pitu	2010
Monsters, Inc. (2001)	Coburn, James (I)	2001
Office Space (1999)	Kubiak, Mark	1999
Casino (1995)	Dova, Gil	1995
Star Trek Into Darkness (2013)	Kim, Dave (I)	2013
Seven Pounds (2008)	Hale, Fiona	2008
Gladiator (2000)	Hemmings, David (I)	2000
Leaving Las Vegas (1995)	Cage, Nicolas	1995
Ranczo Wilkowyje (2007)	Ostolski, Robert	2007
Munich (2005)	Nazzal, Hicham	2005
Casino Royale (2006)	So, Tom	2006
Upon Silver Wings (2009)	Foy, Carol	2009
Serenity (2005)	Tudyk, Alan	2005
Roses of April (2007)	Toxqui, Alfonzo	2007
The Naked Gun: From the Files of Police Squad! (1988)	Dugan, Tom (II)	1988
Rocky (1976)	Giambelluc, Joseph C.	1976
Tombstone (1993)	Thornton, Billy Bob	1993
Felon (2008)	Lewis, Johnny (II)	2008
Easy Rider (1969)	Billodeau, David C.	1969
Dirty Harry (1971)	Carlin, Joy	1971
Harry Potter and the Goblet of Fire (2005)	Davies, Paul (XV)	2005
25th Hour (2002)	Darlow, Cynthia	2002
Win Win (2011)	Theobalds, Joanna	2011
As Good as It Gets (1997)	Benz, Julie	1997
Heat (1995)	Elfmont, Thomas	1995
Ric Flair & The Four Horsemen (2007) (V)	Wright, Alex (III)	2007
Rapid Ralph Runs the Roads #3 (2007) (V)	Roberts, Ralph (IV)	2007
Shadow of a Doubt (1943)	Jewell, Estelle	1943
Ben-Hur (1959)	Lyons, Cliff (I)	1959
Harry Potter and the Chamber of Secrets (2002)	Youngblood, Luke	2002
Big One (1988)	O'Toole, Sparky	1988
The Boat That Rocked (2009)	Brown, Ralph (I)	2009
Amadeus (1984)	Oliver, Alexander	1984
Death at a Funeral (2007)	Dinklage, Peter	2007
X2 (2003)	Sigel, Newton Thomas	2003
Pirate 2: Day Dreams (1998) (V)	Walton, John (VII)	1998
Mr. Smith Goes to Washington (1939)	Austin, Frank (I)	1939
The King of Comedy (1982)	Winkler, Margo	1982
Jerry Maguire (1996)	Sessoms, Stan	1996
Festen (1998)	S?greni, S?ren	1998
Empire of the Sun (1987)	Flynn, Eric	1987
Razortooth (2007) (V)	Swander, Doug	2007
Schindler's List (1993)	Siemion, Adam	1993
Watchmen: The End Is Nigh (2009) (VG)	Daugherty, Josh (I)	2009
Ram Gopal Varma Ki Aag (2007)	Kulkarni, Mrinal	2007
The Dark Knight (2008)	Olawumi, Olumiji	2008
The Searchers (1956)	Doss, Tommy	1956
The Help (2011)	Steenburgen, Mary	2011
Forgetting Sarah Marshall (2008)	Salett, Peter	2008
La dolce vita (1960)	Hendy, Gloria	1960
Ferris Bueller's Day Off (1986)	Garfield, Joey	1986
Ed Wood (1994)	Malkiewicz, Lisa	1994
Crazy, Stupid, Love. (2011)	Moore, Julianne	2011
A Bridge Too Far (1977)	Fox, Edward (I)	1977
Real Estate Super Man (2007)	Goeglein, Amanda	2007
Sling Blade (1996)	Thornton, Billy Bob	1996
Rosemary's Baby (1968)	Inness, Jean	1968
The Kid (1921)	Sheldon, George V.	1921
Watchmen (2009)	Frederick, Tara	2009
K-PAX (2001)	Maloney, Peter (I)	2001
Big Business (1988)	Yaffe, Louise	1988
Les choristes (2004)	Jugnot, G?rard	2004
Gladiator (2000)	Moeller, Ralf	2000
Rak Klavim Ratzim Hofshi (2007)	Golan, Yonatan	2007
X-Men (2000)	Peck, Brian (I)	2000
Munich (2005)	Almagor, Gila	2005
Se7en (1995)	Crombie, Peter (I)	1995
Dazed and Confused (1993)	Barr, Autumn	1993
Win Win (2011)	Federlin, Chris	2011
The Dirty Dozen (1967)	Joint, Alf	1967
The Omen (1976)	McKern, Leo	1976
Lincoln (2012)	Brown, Jon C.	2012
Bronenosets Potemkin (1925)	Poltavtseva, N.	1925
Rose Colored Glasses (2007)	Wolter, Jim	2007
The Illusionist (2006)	Gendron, Vanessa	2006
Swingers (1996)	Lindersmith, Curtis (I)	1996
The Game (1997)	Norzagary, Heriberto	1997
Scarface (1983)	Bauer, Steven	1983
Moulin Rouge! (2001)	Morice, Tara	2001
Philadelphia (1993)	Lazar, Paul (I)	1993
Kurenai no buta (1992)	Moriyama, Sh?ichir?	1992
The Bank Job (2008)	Frazer, Rupert	2008
Rats and Cats (2007)	Rens, Gary	2007
Close Encounters of the Third Kind (1977)	Dreyfuss, Justin	1977
Michael Clayton (2007)	Pellegrino, Susan	2007
Carlito's Way (1993)	Rios, Freddy	1993
Dr. No (1962)	Lee, Bernard (I)	1962
Blood Diamond (2006)	Maserumule, Tau	2006
Frida (2002)	Chagall, Omar	2002
Harry Potter and the Chamber of Secrets (2002)	Coulson, Christian	2002
Harry Potter and the Chamber of Secrets (2002)	Churchyard, David	2002
Dirty Harry (1971)	O'Malley, Kathleen (I)	1971
Rogue (2007)	Ireland, Celia	2007
The Girl with the Dragon Tattoo (2011)	Bj?rklund, Andreas	2011
The General (1926)	Bukowski, Sergeant	1926
Once Upon a Time in America (1984)	Harper, Robert (I)	1984
Ritam zivota (2007)	Agincic, Alija	2007
The Mistake (2007)	Lucan, Ahmed	2007
Doctor Zhivago (1965)	Mur?ti, Lili	1965
Capote (2005)	MacEachern, Roy	2005
Shame (2011)	Farrar, Rachel	2011
Drive (2011/I)	Perlman, Ron	2011
Unbreakable (2000)	Wilder, Susan (I)	2000
Buffalo '66 (1998)	Maciejewski, Michael (I)	1998
Singin' in the Rain (1952)	Stewart, Elaine (I)	1952
Boogie Nights (1997)	La Cause, Sebastian	1997
Ready, Set, Action (2007) (V)	Leon, Marcos	2007
Toy Story 3 (2010)	Peterson, Bob (III)	2010
Taken (2008/I)	Taubman, Anatole	2008
Across the Universe (2007)	Yudain, Gail	2007
Pirates of the Caribbean: Dead Man's Chest (2006)	Keaney, Dermot	2006
Gone Baby Gone (2007)	Wahlberg, Robert (I)	2007
Little Miss Sunshine (2006)	Scheckel, Joan	2006
Planet of the Apes (1968)	Archerd, Army	1968
Ratatoing (2007) (V)	Ramos, Johary	2007
Mary Poppins (1964)	Napier, Alan	1964
Restul e tacere (2007)	Araditz, Andrei	2007
Lucky Number Slevin (2006)	Fodor, Victoria	2006
The Pianist (2002)	Machnicki, Ireneusz	2002
Casino (1995)	Avalon, Frankie	1995
Milk (2008/I)	Mapp, Yoli	2008
Rio Bravo (1959)	Iglesias, Eugene	1959
Redacted (2007)	Freihat, Qazi	2007
Revelations (2007) (V)	Faye, Kayden	2007
The Terminal (2004)	Fobbs, Marston	2004
Invictus (2009)	Achmat, Tahir	2009
Ghost World (2001)	Wood, Nate (I)	2001
Rang De Basanti (2006)	Kapoor, Kunal (II)	2006
The Matrix (1999)	Reeves, Keanu	1999
Vertigo (1958)	Milo, Miliza	1958
Unbreakable (2000)	Murphy, Dianne Cotten	2000
My Fair Lady (1964)	Salvatt, Kenny	1964
The Shawshank Redemption (1994)	Freeman, Morgan (I)	1994
The Ghost Writer (2010)	Polanski, Morgane	2010
This Is Spinal Tap (1984)	Helberg, Sandy	1984
Radek (2007)	Lewandowska, Magda	2007
Batoru rowaiaru (2000)	Takano, Sh?ji	2000
Toy Story 2 (1999) (VG)	Boen, Earl	1999
District 9 (2009)	Waugh, Sharon	2009
The Ides of March (2011)	Russell, Katy	2011
The Departed (2006)	Farmiga, Vera	2006
Sabrina (1954)	Kulp, Nancy	1954
Forrest Gump (1994)	Russell, Kurt (I)	1994
Dances with Wolves (1990)	Holy, Marvin	1990
Kick-Ass: The Game (2010) (VG)	Rispoli, Michael	2010
Cars (2006)	Andretti, Mario	2006
The Conversation (1974)	Garr, Teri	1974
To Catch a Thief (1955)	Young, Phyllis	1955
Harry Potter and the Deathly Hallows: Part 2 (2011)	Northover, Benn	2011
The Matrix (1999)	Lawrence, Harry (I)	1999
Dog Day Afternoon (1975)	Kane, Carol (I)	1975
Dazed and Confused (1993)	Geminder, Erika	1993
Enter the Dragon (1973)	Kelly, Jim (II)	1973
Notes on a Scandal (2006)	Scanlan, Joanna	2006
The Fall (2006)	Caltagirone, Daniel	2006
The Remains of the Day (1993)	Cellier, Peter	1993
The Machinist (2004)	Liza, Ina	2004
Chocolate Swerve (2000) (V)	Jacme, Janet	2000
Sunset Blvd. (1950)	Aldrich, Fred (I)	1950
I Am Sam (2001)	Dunlap, Pamela	2001
Before Sunrise (1995)	Reiter, Wilbirg	1995
The Fighter (2010/I)	Kincannon, Jeffery	2010
The Warriors (1979)	Alleman, Richard	1979
Scott Pilgrim vs. the World (2010)	Mason, Tara (I)	2010
The Usual Suspects (1995)	Clunie, Michelle	1995
Traffic (2000)	Brown, John (II)	2000
Sherlock Holmes (2009)	Kadman, Thomas	2009
October Sky (1999)	Lund, Bradford Ryan	1999
Toy Story 3: The Gang's All Here (2010) (V)	Beatty, Ned	2010
Good Will Hunting (1997)	Khoury, Joseph M.	1997
The Dark Knight Rises (2012)	Cotton, Oliver (I)	2012
Rori sakka: Onedari moe mousou (2007)	Yoshioka, Mutsuo	2007
Escape from Alcatraz (1979)	Dario, Tony	1979
Revamped (2007) (V)	Lockhart, Anne (I)	2007
Zodiac (2007)	Lynch, John Carroll	2007
Children of Men (2006)	Yanezic, Yana	2006
The Crow (1994)	Putnam, James	1994
The Graduate (1967)	Holcombe, Harry	1967
Trainspotting (1996)	McKidd, Kevin	1996
Full Metal Jacket (1987)	Norville, Herbert	1987
Se7en (1995)	Massee, Michael	1995
Lolita (1962)	Lyon, Sue	1962
Cloud Atlas (2012)	Wuttke, Martin	2012
Alien Encounters: Superior Fan Power Since 1979 (2013)	Ackland-Snow, Terry	2013
The Untouchables (1987)	Garcia, Andy (I)	1987
Quiz Show (1994)	Leifer, Neil	1994
Shine (1996)	Doyle, Grant	1996
Rushmore (1998)	Killalea, John	1998
Rose of Death (2007)	Dukas, Teri	2007
Being There (1979)	Sellers, Peter (I)	1979
Pick-Up Lines 22 (1998) (V)	Cox, Michael J.	1998
Rang De Basanti (2006)	Rehman, Waheeda	2006
Cashback (2006)	Tinsley, Janine-May	2006
Rushmore (1998)	Bryant, Robert (IV)	1998
The Usual Suspects (1995)	McQuarrie, Christopher	1995
Inception (2010)	Fleischmann, Mark	2010
Moonlight (2009)	Kirkconnell, Joyce	2009
Running in Place (2007)	Crosby, Ashton	2007
Det sjunde inseglet (1957)	Anderberg, Bertil	1957
The Third Man (1949)	H?rbiger, Paul	1949
Secondhand Lions (2003)	Stone, Jennifer (V)	2003
Wo hu cang long (2000)	Hai, Yan	2000
Elizabeth (1998)	Highmore, Edward	1998
Razortooth (2007) (V)	Monroe, Jack (II)	2007
Rancho aparte (2007)	Palaz?n, Luz	2007
Raymond (2007)	Choquet, Alain	2007
Rocks & Hard Places, Part 1 (2007) (V)	Alvarez, Tommy	2007
Recalled (2007)	Howie, Robert (III)	2007
Mean Streets (1973)	Fain, Peter	1973
Remember the Titans (2000)	Stoney, Ray	2000
The Assassination of Jesse James by the Coward Robert Ford (2007)	Bliid, Calvin	2007
The Proposition (2005)	Age, Max	2005
Heer Raanjha (1970)	Begum, Mumtaz	1970
Moon Beat (2009)	Larson, Bill (I)	2009
The Ides of March (2011)	Koltyk, Kimberly	2011
Goldfinger (1964)	Benson, Martin (I)	1964
Forrest Gump (1994)	Bowden, Jack (I)	1994
Raja 1918 (2007)	Danilov, Nikolai (I)	2007
Before Sunrise (1995)	Castell, Dominik	1995
V for Vendetta (2005)	Rosser, Brin	2005
Trainspotting (1996)	Mullan, Peter	1996
The Sting (1973)	French, Susan (I)	1973
Room 602 (2007)	Ginn-Forsberg, Aaron	2007
A Beautiful Mind (2001)	McCall, Logan	2001
Amour (2012)	Monroc, Jean-Michel	2012
Catch Me If You Can (2002)	Wax, Jamie	2002
Harry Potter and the Goblet of Fire (2005)	Enoch, Alfie	2005
Casino (1995)	DePinto, Joey	1995
The Guns of Navarone (1961)	Wooland, Norman	1961
Right in the Ass (2007) (V)	Lane, Angelica	2007
Walk the Line (2005)	Ingebritsen, Helen	2005
Ripple Effect (2007)	Clark, Betsy	2007
Iron Man (2008)	Guinee, Tim	2008
Felon (2008)	Chinlund, Nick	2008
Goodfellas (1990)	Corsair, Janis	1990
Hexen bis aufs Blut gequ?lt (1970)	Buzalski, Johannes	1970
Grindhouse (2007)	Staggs, Monica	2007
Raging Bull (1980)	Lotz, Jack	1980
Mystic River (2003)	Douglas, Brad R.	2003
Pirates of the Caribbean: Dead Man's Chest (2006)	McNally, Kevin (I)	2006
Zwartboek (2006)	Kempeneers, Maaike	2006
Superman (1978)	Hackman, Gene	1978
The Blind Side (2009)	Soltani, Omid	2009
Love Actually (2003)	Delaney, Patrick (I)	2003
Law Abiding Citizen (2009)	Montano, Robert (I)	2009
Paris, je t'aime (2006)	Barc, Jean-Christophe	2006
Reservation Road (2007)	Camacho, Blanca (I)	2007
Ritam zivota (2007)	Stanisic, Lana	2007
Fear and Loathing in Las Vegas (1998)	Nimmer, Geoffrey B.	1998
Ringu (1998)	Nagata, Asami	1998
Ruthless (2007/II)	Bernal, Shawn	2007
Hello-Goodbye (1970)	Gilles, Genevi?ve	1970
The Naked Gun: From the Files of Police Squad! (1988)	Luciano, Ron	1988
Across the Universe (2007)	McClurkin, Lorna	2007
The Nightmare Before Christmas (1993)	Reubens, Paul	1993
Rebel Beat: The Story of LA Rockabilly (2007) (V)	Pelaya, Tony	2007
Requiem for a Dream (2000)	Reisner, Geordan	2000
The Godfather: Part II (1974)	Carta, Maria	1974
The Elephant Man (1980)	Wood, Fred (I)	1980
Ed Wood (1994)	Stephenson, Charles Alan	1994
The King of Comedy (1982)	Jones, Mick (I)	1982
Awakenings (1990)	Montgomery, Paul (I)	1990
Boogie Nights (1997)	Stein, Michael (I)	1997
Der Untergang (2004)	Matthes, Ulrich	2004
American Gangster (2007)	Cenatiempo, John	2007
The Reader (2008)	Busch, Fabian	2008
Magnolia (1999)	Gibson, Henry (I)	1999
Ben-Hur (1959)	Zamperla, Nazzareno	1959
Das Experiment (2001)	Richter, Danny	2001
The Meaning of Life (1983)	Gayle, Roy Hamlyn	1983
Blow (2001)	Walker, Pamela	2001
The Last Emperor (1987)	Dong, Jiechen	1987
Road to Perdition (2002)	Greene, James (I)	2002
The Muppets (2011)	Barclay, David Alan	2011
Iron Man Three (2013)	Hershner, Drew Michael	2013
Star Wars: Episode V - The Empire Strikes Back (1980)	Johns, Milton	1980
Dirty Harry (1971)	Siegel, Don	1971
The Visitor (2007/I)	McHenry, Bill	2007
Submarine (2010)	Kitto, Mandy	2010
Lincoln (2012)	Costabile, David	2012
O Brother, Where Art Thou? (2000)	McKinnon, Ray	2000
Iron Man Three (2013)	McPherson, Jen (I)	2013
Snatch. (2000)	Hathaway, John (I)	2000
Do the Right Thing (1989)	Dee, Ruby (I)	1989
Lincoln (2012)	Peebles, Ken	2012
Clerks II (2006)	Stanley, Byron	2006
Revamped (2007) (V)	Dietz, Zinah	2007
The Hunt for Red October (1990)	Cybulski, Artur	1990
El espinazo del diablo (2001)	Esparza, Daniel (I)	2001
The Remains of the Day (1993)	Copley, Paul	1993
Django Unchained (2012)	Otto, Johnny	2012
Mysterious Skin (2004)	Mulkey, Chris (I)	2004
Into the Wild (2007)	McCandless, Carine	2007
The King of Comedy (1982)	Julien, Jay	1982
Mou gaan dou (2002)	Wichai, Chaucharew	2002
Sleepers (1996)	Tucker, Jonathan (I)	1996
Cashback (2006)	Ellis, Stan	2006
V for Vendetta (2005)	Hurt, John	2005
Retorno a escena (2007)	Cordara, Marcelo	2007
Big Fish (2003)	Young, Don (I)	2003
The Rock (1996)	Kelly, Joseph Patrick	1996
Kill Bill: Vol. 2 (2004)	Hannah, Daryl	2004
Paris, je t'aime (2006)	Dray, Lionel	2006
Kari-gurashi no Arietti (2010)	Colman, Olivia	2010
Up in the Air (2009/I)	Blaszczyk, Nicole	2009
Up in the Air (2009/I)	Blaszczyk, Nicole	2009
The Terminal (2004)	Moreno, Ismael	2004
Star Trek Into Darkness (2013)	Harris, Heather C.	2013
Limitless (2011/I)	Wu, Johnny M.	2011
In Bruges (2008)	Madeley, Anna	2008
Dogmatic (1999)	Hway, Tracey	1999
The Great Debaters (2007)	Fisher, Jamai	2007
Nosferatu, eine Symphonie des Grauens (1922)	Schr?der, Greta	1922
The Day the Earth Stood Still (1951)	Marriott, Sandee	1951
The Curious Case of Benjamin Button (2008)	Somerville, Phyllis	2008
Quiz Show (1994)	Lund, Owen	1994
Midnight in Paris (2011)	Cordier, Tom	2011
The Simpsons Movie (2007)	Wallace, Marcia	2007
Big Top Pee-wee (1988)	Gordon, Leo (I)	1988
The Adventures of Robin Hood (1938)	O'Connor, Una (I)	1938
Me and You and Everyone We Know (2005)	Slayton, Natasha	2005
Inglourious Basterds (2009)	Fidel, Carlos	2009
Dirty Harry (1971)	Washburn, Charles	1971
Harold and Maude (1971)	Sorel, Sonia	1971
The Hurt Locker (2008)	Lilly, Evangeline	2008
Midnight Cowboy (1969)	Violet, Ultra (I)	1969
Royal Grandmother (2007) (V)	Njubigbo, Nuella	2007
The Fountain (2006)	Morales Sacquic, Tomas	2006
The Gold Rush (1925)	Stockdale, Frank	1925
Citizen Kane (1941)	Terry, Bob	1941
Brokeback Mountain (2005)	Eichler, Steve	2005
(500) Days of Summer (2009)	Phillips, Tracy (II)	2009
Quills (2000)	Dunford, Andrew	2000
Eastern Promises (2007)	Kaim, Radoslaw	2007
21 Grams (2003)	Huston, Danny	2003
(500) Days of Summer (2009)	Vicius, Nicole	2009
My Name Is Khan (2010)	Duncan, Christopher B.	2010
Crna macka, beli macor (1998)	Katic, Branka	1998
Schindler's List (1993)	Horowitz, Ryszard	1993
The Constant Gardener (2005)	Kirumburu, Ng'ang'a	2005
Rush Hour 3 (2007)	Kas, Silvy	2007
Brazil (1985)	Portacio, Tony	1985
Wo hu cang long (2000)	Huang, Su Ying	2000
Network (1976)	Wilen, Lydia (I)	1976
Thank You for Smoking (2005)	Garrett, Spencer (I)	2005
Miracle (2004)	Morton, Bob (III)	2004
End of Watch (2012)	Schindler-McGraw, Kevin	2012
Rear Window (1954)	Borgani, Nick	1954
Casino (1995)	Sugden, Peter (I)	1995
Tombstone (1993)	McFadden, Bobby Joe	1993
The Life of David Gale (2003)	Kay-Laskowski, Julia	2003
Sideways (2004)	Sharafyan, Mikael	2004
Casino (1995)	Stevens, Loren	1995
The Great Gatsby (2013)	Ward, Gemma	2013
The Fugitive (1993)	Pasquesi, David	1993
Jaws (1975)	Graham, Beardsley	1975
Rainy Day Miracle (2007)	Prevatte, Ted	2007
Sunset Blvd. (1950)	Smith, Emmett (I)	1950
The Adventures of Robin Hood (1938)	Leon, Connie	1938
Furious 6 (2013)	Badham, Mark	2013
JFK (1991)	Cox, Darryl	1991
Best in Show (2000)	Miller, Larry (I)	2000
Freedom Writers (2007)	Dempsey, Patrick (I)	2007
A Bridge Too Far (1977)	Croiset, Hans	1977
Whale Rider (2002)	Skeen, Elizabeth	2002
The Bourne Ultimatum (2007)	DeRosa, Sara	2007
The Shawshank Redemption (1994)	Sadler, William (I)	1994
Mulan (1998)	Horvitz, Richard Steven	1998
Rwanda Rising (2007)	Masters, Carlton	2007
The Way Back (2010/I)	Yamanouchi, Hal	2010
Minority Report (2002)	Salmon, Ian	2002
Traffic (2000)	Krymis, Jay	2000
Die Hard (1988)	Taylor, Dustyn	1988
Up in the Air (2009/I)	Flaks, Jennifer	2009
Up in the Air (2009/I)	Flaks, Jennifer	2009
First Blood (1982)	Richter, Frank (III)	1982
True Lies (1994)	Isbell, Tom	1994
Traffic (2000)	Gleason, Mary Pat	2000
The Man Who Shot Liberty Valance (1962)	Roosevelt, Buddy	1962
Reno 911!: Miami (2007)	Nash, Niecy	2007
The Ten Commandments (1956)	Garver, Kathy	1956
The Life of David Gale (2003)	Martinez, Gabriel R.	2003
Breakfast at Tiffany's (1961)	Perri, John (I)	1961
Dazed and Confused (1993)	Asher, Katherine	1993
Double Indemnity (1944)	Robinson, Edward G. (I)	1944
Roming (2007)	Hanus, Miroslav	2007
Jaws (1975)	Harvey, Eleanor L.	1975
Ringu (1998)	Naose, Ayumu	1998
Lost Highway (1997)	Coffey, Scott (I)	1997
Cinderella Man (2005)	Bachynsky Hoover, Richard (I)	2005
His Girl Friday (1940)	Flaherty, Pat (I)	1940
The Sound of Music (1965)	Truhitte, Daniel	1965
Iron Man Three (2013)	Vasquez, Denise (I)	2013
Scarface (1983)	Durning, Charles	1983
The Last Emperor (1987)	O, Henry	1987
Saving Private Ryan (1998)	Macintosh, Laird	1998
A Bug's Life (1998)	Ranft, Joe	1998
Ray (2004/I)	Rivero, Carlos (III)	2004
Crimes and Misdemeanors (1989)	Edelman, Gregg	1989
Dogmatic (1999)	Meadows, Arlene	1999
Real Premonition (2007)	West, Rick (V)	2007
Say Anything... (1989)	Mahoney, John (I)	1989
The Naked Gun: From the Files of Police Squad! (1988)	Bartlett, Brett (I)	1988
Heer Raanjha (1970)	Prakash (III)	1970
Raja 1918 (2007)	Tepponen, Jussi	2007
The Avengers (2012)	Kiernan, Pat	2012
Sleepers (1996)	Perrino, Joseph	1996
The King's Speech (2010)	Ward, Dick (I)	2010
Doubt (2008/I)	Costa, Sabrina	2008
Life as a House (2001)	Yarlett, Claire	2001
Die Hard: With a Vengeance (1995)	Flip (I)	1995
Lars and the Real Girl (2007)	Blake, Tim (IV)	2007
Kiss Kiss Bang Bang (2005)	McKay, Cole S.	2005
West Side Story (1961)	Roquemore, Larry (I)	1961
Apocalypto (2006)	Gutierrez, Itandehui	2006
Finding Neverland (2004)	Whitehouse, Molly	2004
Labyrinth (1986)	Davis, Warwick (I)	1986
Harry Potter and the Deathly Hallows: Part 2 (2011)	Henry, Guy (I)	2011
Malcolm X (1992)	Young, Charles (I)	1992
The Naked Gun: From the Files of Police Squad! (1988)	Pines, Larry	1988
The Maltese Falcon (1941)	Drake, Charles (I)	1941
Heer Ranjha (1970)	Zarif, Munawar	1970
Se7en (1995)	Eckstein, Paul (I)	1995
Mystic River (2003)	Doherty, Sean Patrick	2003
Ying xiong (2002)	Chen, Daoming	2002
Raja 1918 (2007)	Nissinen, Marjatta	2007
Per un pugno di dollari (1964)	Cort?s, Juan (II)	1964
Ryan's Future (2007)	Spann, Cameron	2007
The People vs. Larry Flynt (1996)	Detroit, Michael	1996
Midnight Run (1988)	DuClos, Danielle	1988
In America (2002)	Roe, Regina	2002
American Psycho (2000)	Sevigny, Chlo?	2000
Raging Benjamin (2007)	Baker, Benjamin (II)	2007
The Best Years of Our Lives (1946)	Engle, Billy	1946
Blow (2001)	Kampshoff, Ralph	2001
Rigas sargi (2007)	Kalnins, Juris	2007
Road to Perdition (2002)	Spinuzza, Doug	2002
Avatar: The Game (2009) (VG)	Thompson, Josh Robert	2009
The Dark Knight (2008)	Dawson, Bruce Allen	2008
Remedy (2007)	Meyer, Eric (XI)	2007
Argo (2012)	Sullivan, David (IX)	2012
Mission: Impossible - Ghost Protocol (2011)	Caspe, Brian	2011
Ruby's Town (2007)	Kahlich, Alan	2007
Royal Destiny (2007) (V)	Jacobs, Olu	2007
Reno 911!: Miami (2007)	Zevallos, Jaime (II)	2007
The Shawshank Redemption (1994)	Pecoraro, Joe	1994
Rock N' Roll (2007)	Mukesh (IV)	2007
The Godfather: Part III (1990)	Miranda, Rogerio	1990
Invictus (2009)	Mouton, Willem	2009
Magnolia (1999)	Higgins, Brett	1999
JFK (1991)	Johnston, J.J. (I)	1991
Raging Bull (1980)	Collins, Bob Evan	1980
Fish Tank (2009)	Maza, Jason	2009
Sunset Blvd. (1950)	Farnum, Franklyn	1950
RoboCop (1987)	Pirkle, Joan	1987
Rabia (2007)	Al-Rajhi, Gabriel	2007
Die Hard (1988)	Plewa, Joey	1988
The Ides of March (2011)	Shelley, Kristyn	2011
Hachi: A Dog's Tale (2009)	Amato, John (IV)	2009
Indiana Jones and the Last Crusade (1989)	Dobtcheff, Vernon	1989
Cool Hand Luke (1967)	Van Fleet, Jo	1967
Goodfellas (1990)	Onorati, Peter	1990
He Du! (1970)	Kube, Horst	1970
Frida (2002)	Zapata, Amelia	2002
